GOID,Date,publisher,title,Text,year
1995adh077,1995-01-01,mock,adhd article 77,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995aut077,1995-01-01,mock,autism article 77,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995dys077,1995-01-01,mock,dyslexia article 77,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995adh078,1995-01-01,mock,adhd article 78,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995aut078,1995-01-01,mock,autism article 78,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995dys078,1995-01-01,mock,dyslexia article 78,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995adh079,1995-01-01,mock,adhd article 79,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995aut079,1995-01-01,mock,autism article 79,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995dys079,1995-01-01,mock,dyslexia article 79,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995adh080,1995-01-01,mock,adhd article 80,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995aut080,1995-01-01,mock,autism article 80,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995dys080,1995-01-01,mock,dyslexia article 80,dyslexia dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995adh081,1995-01-01,mock,adhd article 81,adhd dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
1995aut081,1995-01-01,mock,autism article 81,autism dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe dangerous disgusting impure immoral dirty unsafe safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless safe pure moral clean enticing sanitized spotless harmless,1995
